Record Time,1st trip from,1st trip to,1st trip cost,2nd trip from,2nd trip to,2nd trip cost,total cost
2022-05-28 12:44:30.534305,GRU,DTW,none,AFW,MDW,none,flights/airport not found
2022-05-28 12:44:32.419798,GRU,DTW,none,AFW,MEM,none,flights/airport not found
2022-05-28 12:44:34.104702,GRU,DTW,none,AFW,MGE,none,flights/airport not found
2022-05-28 12:44:35.891330,GRU,DTW,none,AFW,MGM,none,flights/airport not found
2022-05-28 12:44:37.498295,GRU,DTW,none,AFW,MHT,none,flights/airport not found
2022-05-28 12:44:39.179884,GRU,DTW,none,AFW,MIA,none,flights/airport not found
2022-05-28 12:44:40.881263,GRU,DTW,none,AFW,MKE,none,flights/airport not found
2022-05-28 12:44:42.505381,GRU,DTW,none,AFW,MLI,none,flights/airport not found
2022-05-28 12:44:44.167545,GRU,DTW,none,AFW,MLU,none,flights/airport not found
2022-05-28 12:44:45.791708,GRU,DTW,none,AFW,MOB,none,flights/airport not found
2022-05-28 12:44:47.509471,GRU,DTW,none,AFW,MSN,none,flights/airport not found
2022-05-28 12:44:49.349249,GRU,DTW,none,AFW,MSP,none,flights/airport not found
2022-05-28 12:44:51.163708,GRU,DTW,none,AFW,MSY,none,flights/airport not found
2022-05-28 12:44:52.771936,GRU,DTW,none,AFW,MUO,none,flights/airport not found
2022-05-28 12:44:54.540197,GRU,DTW,none,AFW,OAK,none,flights/airport not found
2022-05-28 12:44:56.103932,GRU,DTW,none,AFW,OKC,none,flights/airport not found
2022-05-28 12:44:57.780614,GRU,DTW,none,AFW,OMA,none,flights/airport not found
2022-05-28 12:44:59.383084,GRU,DTW,none,AFW,ONT,none,flights/airport not found
2022-05-28 12:45:01.178187,GRU,DTW,none,AFW,ORD,none,flights/airport not found
2022-05-28 12:45:02.873581,GRU,DTW,none,AFW,ORF,none,flights/airport not found
2022-05-28 12:45:04.556824,GRU,DTW,none,AFW,PAM,none,flights/airport not found
2022-05-28 12:45:06.103513,GRU,DTW,none,AFW,PBI,none,flights/airport not found
2022-05-28 12:45:07.790587,GRU,DTW,none,AFW,PDX,none,flights/airport not found
2022-05-28 12:45:09.677168,GRU,DTW,none,AFW,PHF,none,flights/airport not found
2022-05-28 12:45:11.629248,GRU,DTW,none,AFW,PHL,none,flights/airport not found
2022-05-28 12:45:13.363623,GRU,DTW,none,AFW,PHX,none,flights/airport not found
2022-05-28 12:45:15.122319,GRU,DTW,none,AFW,PIA,none,flights/airport not found
2022-05-28 12:45:16.772814,GRU,DTW,none,AFW,PIT,none,flights/airport not found
2022-05-28 12:45:18.338993,GRU,DTW,none,AFW,PVD,none,flights/airport not found
2022-05-28 12:45:20.122686,GRU,DTW,none,AFW,PWM,none,flights/airport not found
2022-05-28 12:45:21.775288,GRU,DTW,none,AFW,RDU,none,flights/airport not found
2022-05-28 12:45:23.355422,GRU,DTW,none,AFW,RFD,none,flights/airport not found
2022-05-28 12:45:25.213817,GRU,DTW,none,AFW,RIC,none,flights/airport not found
2022-05-28 12:45:27.029638,GRU,DTW,none,AFW,RND,none,flights/airport not found
2022-05-28 12:45:28.631003,GRU,DTW,none,AFW,RNO,none,flights/airport not found
2022-05-28 12:45:30.406728,GRU,DTW,none,AFW,ROA,none,flights/airport not found
2022-05-28 12:45:32.221387,GRU,DTW,none,AFW,ROC,none,flights/airport not found
2022-05-28 12:45:33.924501,GRU,DTW,none,AFW,RST,none,flights/airport not found
2022-05-28 12:45:35.914812,GRU,DTW,none,AFW,RSW,none,flights/airport not found
2022-05-28 12:45:37.728039,GRU,DTW,none,AFW,SAN,none,flights/airport not found
2022-05-28 12:45:39.387059,GRU,DTW,none,AFW,SAT,none,flights/airport not found
2022-05-28 12:45:41.215797,GRU,DTW,none,AFW,SAV,none,flights/airport not found
2022-05-28 12:45:42.846480,GRU,DTW,none,AFW,SBN,none,flights/airport not found
2022-05-28 12:45:44.518509,GRU,DTW,none,AFW,SDF,none,flights/airport not found
2022-05-28 12:45:46.375778,GRU,DTW,none,AFW,SEA,none,flights/airport not found
2022-05-28 12:45:48.155197,GRU,DTW,none,AFW,SFB,none,flights/airport not found
2022-05-28 12:45:49.879507,GRU,DTW,none,AFW,SFO,none,flights/airport not found
2022-05-28 12:45:51.813117,GRU,DTW,none,AFW,SGF,none,flights/airport not found
2022-05-28 12:45:53.537689,GRU,DTW,none,AFW,SJC,none,flights/airport not found
2022-05-28 12:45:55.120958,GRU,DTW,none,AFW,SKA,none,flights/airport not found
2022-05-28 12:45:56.931565,GRU,DTW,none,AFW,SLC,none,flights/airport not found
2022-05-28 12:45:58.633596,GRU,DTW,none,AFW,SMF,none,flights/airport not found
2022-05-28 12:46:00.234963,GRU,DTW,none,AFW,SNA,none,flights/airport not found
2022-05-28 12:46:02.086821,GRU,DTW,none,AFW,SPI,none,flights/airport not found
2022-05-28 12:46:03.711331,GRU,DTW,none,AFW,SPS,none,flights/airport not found
2022-05-28 12:46:05.312293,GRU,DTW,none,AFW,SRQ,none,flights/airport not found
2022-05-28 12:46:07.271692,GRU,DTW,none,AFW,SSC,none,flights/airport not found
2022-05-28 12:46:08.923705,GRU,DTW,none,AFW,STL,none,flights/airport not found
2022-05-28 12:46:10.488509,GRU,DTW,none,AFW,SUS,none,flights/airport not found
2022-05-28 12:46:12.539200,GRU,DTW,none,AFW,SUU,none,flights/airport not found
2022-05-28 12:46:13.976689,GRU,DTW,none,AFW,SUX,none,flights/airport not found
2022-05-28 12:46:15.640929,GRU,DTW,none,AFW,SYR,none,flights/airport not found
2022-05-28 12:46:17.767286,GRU,DTW,none,AFW,SZL,none,flights/airport not found
2022-05-28 12:46:19.442307,GRU,DTW,none,AFW,TCM,none,flights/airport not found
2022-05-28 12:46:20.981114,GRU,DTW,none,AFW,TIK,none,flights/airport not found
2022-05-28 12:46:22.834686,GRU,DTW,none,AFW,TLH,none,flights/airport not found
2022-05-28 12:46:24.719544,GRU,DTW,none,AFW,TOL,none,flights/airport not found
2022-05-28 12:46:26.257021,GRU,DTW,none,AFW,TPA,none,flights/airport not found
2022-05-28 12:46:28.060545,GRU,DTW,none,AFW,TRI,none,flights/airport not found
2022-05-28 12:46:29.723477,GRU,DTW,none,AFW,TUL,none,flights/airport not found
2022-05-28 12:46:31.372955,GRU,DTW,none,AFW,TUS,none,flights/airport not found
2022-05-28 12:46:33.176528,GRU,DTW,none,AFW,TYS,none,flights/airport not found
2022-05-28 12:46:34.941345,GRU,DTW,none,AFW,VBG,none,flights/airport not found
2022-05-28 12:46:36.424521,GRU,DTW,none,AFW,VPS,none,flights/airport not found
2022-05-28 12:46:38.025794,GRU,DTW,none,AFW,WRB,none,flights/airport not found
2022-05-28 12:46:39.654929,GRU,DTW,none,AFW,FAI,none,flights/airport not found
2022-05-28 12:46:41.470587,GRU,DTW,none,AFW,ANC,none,flights/airport not found
2022-05-28 12:46:43.049344,GRU,DTW,none,AFW,HNL,none,flights/airport not found
2022-05-28 12:46:44.798483,GRU,DTW,none,AFW,5A8,none,flights/airport not found
2022-05-28 12:46:46.481504,GRU,DTW,none,AFW,79J,none,flights/airport not found
2022-05-28 12:46:48.208909,GRU,DTW,none,AFW,ABE,none,flights/airport not found
2022-05-28 12:46:50.377770,GRU,DTW,none,AFW,ABI,none,flights/airport not found
2022-05-28 12:46:51.966303,GRU,DTW,none,AFW,ABR,none,flights/airport not found
2022-05-28 12:46:53.726879,GRU,DTW,none,AFW,ABY,none,flights/airport not found
2022-05-28 12:46:55.429182,GRU,DTW,none,AFW,ACK,none,flights/airport not found
2022-05-28 12:46:57.107908,GRU,DTW,none,AFW,ACT,none,flights/airport not found
2022-05-28 12:46:58.708096,GRU,DTW,none,AFW,ACV,none,flights/airport not found
2022-05-28 12:47:00.524965,GRU,DTW,none,AFW,ACY,none,flights/airport not found
2022-05-28 12:47:02.413037,GRU,DTW,none,AFW,AEX,none,flights/airport not found
2022-05-28 12:47:04.128205,GRU,DTW,none,AFW,AGC,none,flights/airport not found
2022-05-28 12:47:06.055334,GRU,DTW,none,AFW,AHN,none,flights/airport not found
2022-05-28 12:47:07.793082,GRU,DTW,none,AFW,AKR,none,flights/airport not found
2022-05-28 12:47:09.169723,GRU,DTW,none,AFW,ALB,none,flights/airport not found
2022-05-28 12:47:11.025913,GRU,DTW,none,AFW,ALI,none,flights/airport not found
2022-05-28 12:47:12.701020,GRU,DTW,none,AFW,ALM,none,flights/airport not found
2022-05-28 12:47:14.353146,GRU,DTW,none,AFW,ALN,none,flights/airport not found
2022-05-28 12:47:16.102528,GRU,DTW,none,AFW,ALO,none,flights/airport not found
2022-05-28 12:47:17.830583,GRU,DTW,none,AFW,ALS,none,flights/airport not found
2022-05-28 12:47:19.436469,GRU,DTW,none,AFW,ALW,none,flights/airport not found
2022-05-28 12:47:21.332782,GRU,DTW,none,AFW,ANB,none,flights/airport not found
2022-05-28 12:47:22.998096,GRU,DTW,none,AFW,AND,none,flights/airport not found
2022-05-28 12:47:24.845398,GRU,DTW,none,AFW,AOO,none,flights/airport not found
2022-05-28 12:47:26.737469,GRU,DTW,none,AFW,APA,none,flights/airport not found
2022-05-28 12:47:28.225739,GRU,DTW,none,AFW,APF,none,flights/airport not found
2022-05-28 12:47:29.975513,GRU,DTW,none,AFW,APG,none,flights/airport not found
2022-05-28 12:47:31.824964,GRU,DTW,none,AFW,APN,none,flights/airport not found
2022-05-28 12:47:33.392880,GRU,DTW,none,AFW,ARA,none,flights/airport not found
2022-05-28 12:47:35.074887,GRU,DTW,none,AFW,ART,none,flights/airport not found
2022-05-28 12:47:36.778552,GRU,DTW,none,AFW,ASE,none,flights/airport not found
2022-05-28 12:47:38.554122,GRU,DTW,none,AFW,AST,none,flights/airport not found
2022-05-28 12:47:40.259361,GRU,DTW,none,AFW,ATY,none,flights/airport not found
2022-05-28 12:47:42.070396,GRU,DTW,none,AFW,AUG,none,flights/airport not found
2022-05-28 12:47:43.719455,GRU,DTW,none,AFW,AUW,none,flights/airport not found
2022-05-28 12:47:45.520841,GRU,DTW,none,AFW,AVP,none,flights/airport not found
2022-05-28 12:47:47.263623,GRU,DTW,none,AFW,AXN,none,flights/airport not found
2022-05-28 12:47:48.890526,GRU,DTW,none,AFW,AZO,none,flights/airport not found
2022-05-28 12:47:50.655278,GRU,DTW,none,AFW,BAF,none,flights/airport not found
2022-05-28 12:47:52.234399,GRU,DTW,none,AFW,BAK,none,flights/airport not found
2022-05-28 12:47:53.905302,GRU,DTW,none,AFW,BBD,none,flights/airport not found
2022-05-28 12:47:55.570134,GRU,DTW,none,AFW,BCE,none,flights/airport not found
2022-05-28 12:47:56.992633,GRU,DTW,none,AFW,BDE,none,flights/airport not found
2022-05-28 12:47:58.671398,GRU,DTW,none,AFW,BDR,none,flights/airport not found
2022-05-28 12:48:00.327964,GRU,DTW,none,AFW,BED,none,flights/airport not found
2022-05-28 12:48:02.536564,GRU,DTW,none,AFW,BFD,none,flights/airport not found
2022-05-28 12:48:04.402908,GRU,DTW,none,AFW,BFF,none,flights/airport not found
2022-05-28 12:48:06.504155,GRU,DTW,none,AFW,BFL,none,flights/airport not found
2022-05-28 12:48:08.091492,GRU,DTW,none,AFW,BFM,none,flights/airport not found
2022-05-28 12:48:09.854478,GRU,DTW,none,AFW,BGM,none,flights/airport not found
2022-05-28 12:48:11.217576,GRU,DTW,none,AFW,BHB,none,flights/airport not found
2022-05-28 12:48:12.838813,GRU,DTW,none,AFW,BIF,none,flights/airport not found
2022-05-28 12:48:14.812577,GRU,DTW,none,AFW,BIH,none,flights/airport not found
2022-05-28 12:48:16.537584,GRU,DTW,none,AFW,BIS,none,flights/airport not found
2022-05-28 12:48:18.443875,GRU,DTW,none,AFW,BIX,none,flights/airport not found
2022-05-28 12:48:20.234056,GRU,DTW,none,AFW,BJC,none,flights/airport not found
2022-05-28 12:48:21.957857,GRU,DTW,none,AFW,BJI,none,flights/airport not found
2022-05-28 12:48:23.857433,GRU,DTW,none,AFW,BKE,none,flights/airport not found
2022-05-28 12:48:25.726869,GRU,DTW,none,AFW,BKF,none,flights/airport not found
2022-05-28 12:48:27.395853,GRU,DTW,none,AFW,BKL,none,flights/airport not found
2022-05-28 12:48:28.829048,GRU,DTW,none,AFW,BKW,none,flights/airport not found
2022-05-28 12:48:30.949190,GRU,DTW,none,AFW,BLF,none,flights/airport not found
2022-05-28 12:48:32.647005,GRU,DTW,none,AFW,BLH,none,flights/airport not found
2022-05-28 12:48:34.141839,GRU,DTW,none,AFW,BLI,none,flights/airport not found
2022-05-28 12:48:36.001698,GRU,DTW,none,AFW,BMG,none,flights/airport not found
2022-05-28 12:48:37.885025,GRU,DTW,none,AFW,BNO,none,flights/airport not found
2022-05-28 12:48:39.575022,GRU,DTW,none,AFW,BPI,none,flights/airport not found
2022-05-28 12:48:41.456936,GRU,DTW,none,AFW,BPK,none,flights/airport not found
2022-05-28 12:48:42.855445,GRU,DTW,none,AFW,BPT,none,flights/airport not found
2022-05-28 12:48:44.272823,GRU,DTW,none,AFW,BQK,none,flights/airport not found
2022-05-28 12:48:46.240959,GRU,DTW,none,AFW,BRD,none,flights/airport not found
2022-05-28 12:48:47.978073,GRU,DTW,none,AFW,BRL,none,flights/airport not found
2022-05-28 12:48:49.442812,GRU,DTW,none,AFW,BRO,none,flights/airport not found
2022-05-28 12:48:51.290670,GRU,DTW,none,AFW,BTL,none,flights/airport not found
2022-05-28 12:48:52.652629,GRU,DTW,none,AFW,BTM,none,flights/airport not found
2022-05-28 12:48:54.108727,GRU,DTW,none,AFW,BTR,none,flights/airport not found
2022-05-28 12:48:55.894345,GRU,DTW,none,AFW,BTV,none,flights/airport not found
2022-05-28 12:48:57.591627,GRU,DTW,none,AFW,BUR,none,flights/airport not found
2022-05-28 12:48:59.287828,GRU,DTW,none,AFW,BVI,none,flights/airport not found
2022-05-28 12:49:01.136731,GRU,DTW,none,AFW,BVY,none,flights/airport not found
2022-05-28 12:49:02.998592,GRU,DTW,none,AFW,BWG,none,flights/airport not found
2022-05-28 12:49:04.749394,GRU,DTW,none,AFW,BYH,none,flights/airport not found
2022-05-28 12:49:06.700814,GRU,DTW,none,AFW,BYI,none,flights/airport not found
2022-05-28 12:49:08.505747,GRU,DTW,none,AFW,BYS,none,flights/airport not found
2022-05-28 12:49:09.921511,GRU,DTW,none,AFW,BZN,none,flights/airport not found
2022-05-28 12:49:11.547590,GRU,DTW,none,AFW,CAK,none,flights/airport not found
2022-05-28 12:49:13.072051,GRU,DTW,none,AFW,CAR,none,flights/airport not found
2022-05-28 12:49:14.719314,GRU,DTW,none,AFW,CCY,none,flights/airport not found
2022-05-28 12:49:16.142074,GRU,DTW,none,AFW,CDC,none,flights/airport not found
2022-05-28 12:49:17.754956,GRU,DTW,none,AFW,CDR,none,flights/airport not found
2022-05-28 12:49:19.269622,GRU,DTW,none,AFW,CDS,none,flights/airport not found
2022-05-28 12:49:20.924422,GRU,DTW,none,AFW,CEC,none,flights/airport not found
2022-05-28 12:49:22.703907,GRU,DTW,none,AFW,CEF,none,flights/airport not found
2022-05-28 12:49:24.213267,GRU,DTW,none,AFW,CEW,none,flights/airport not found
2022-05-28 12:49:25.996159,GRU,DTW,none,AFW,CGF,none,flights/airport not found
2022-05-28 12:49:27.691524,GRU,DTW,none,AFW,CGI,none,flights/airport not found
2022-05-28 12:49:29.347426,GRU,DTW,none,AFW,CHO,none,flights/airport not found
2022-05-28 12:49:30.994700,GRU,DTW,none,AFW,CIU,none,flights/airport not found
2022-05-28 12:49:33.265114,GRU,DTW,none,AFW,CKB,none,flights/airport not found
2022-05-28 12:49:34.865156,GRU,DTW,none,AFW,CLL,none,flights/airport not found
2022-05-28 12:49:36.492886,GRU,DTW,none,AFW,CLM,none,flights/airport not found
2022-05-28 12:49:38.339367,GRU,DTW,none,AFW,CMI,none,flights/airport not found
2022-05-28 12:49:40.211921,GRU,DTW,none,AFW,CMX,none,flights/airport not found
2022-05-28 12:49:41.890737,GRU,DTW,none,AFW,CNM,none,flights/airport not found
2022-05-28 12:49:43.466142,GRU,DTW,none,AFW,CNU,none,flights/airport not found
2022-05-28 12:49:45.230391,GRU,DTW,none,AFW,COD,none,flights/airport not found
2022-05-28 12:49:46.783784,GRU,DTW,none,AFW,COE,none,flights/airport not found
2022-05-28 12:49:48.381667,GRU,DTW,none,AFW,COF,none,flights/airport not found
2022-05-28 12:49:50.365043,GRU,DTW,none,AFW,CON,none,flights/airport not found
2022-05-28 12:49:52.252444,GRU,DTW,none,AFW,COU,none,flights/airport not found
2022-05-28 12:49:53.942007,GRU,DTW,none,AFW,CPR,none,flights/airport not found
2022-05-28 12:49:55.637126,GRU,DTW,none,AFW,CRE,none,flights/airport not found
2022-05-28 12:49:57.260953,GRU,DTW,none,AFW,CRG,none,flights/airport not found
2022-05-28 12:49:58.768599,GRU,DTW,none,AFW,CRQ,none,flights/airport not found
2022-05-28 12:50:00.541659,GRU,DTW,none,AFW,CSG,none,flights/airport not found
2022-05-28 12:50:02.210986,GRU,DTW,none,AFW,CSV,none,flights/airport not found
2022-05-28 12:50:03.936573,GRU,DTW,none,AFW,CTB,none,flights/airport not found
2022-05-28 12:50:05.632216,GRU,DTW,none,AFW,CUB,none,flights/airport not found
2022-05-28 12:50:07.504033,GRU,DTW,none,AFW,CVO,none,flights/airport not found
2022-05-28 12:50:09.155378,GRU,DTW,none,AFW,CWA,none,flights/airport not found
2022-05-28 12:50:11.049138,GRU,DTW,none,AFW,CXO,none,flights/airport not found
2022-05-28 12:50:12.864153,GRU,DTW,none,AFW,CYS,none,flights/airport not found
2022-05-28 12:50:14.579728,GRU,DTW,none,AFW,DAA,none,flights/airport not found
2022-05-28 12:50:16.430829,GRU,DTW,none,AFW,DAG,none,flights/airport not found
2022-05-28 12:50:18.252898,GRU,DTW,none,AFW,DAN,none,flights/airport not found
2022-05-28 12:50:19.877790,GRU,DTW,none,AFW,DDC,none,flights/airport not found
2022-05-28 12:51:04.873945,GRU,DTW,none,AFW,DDC,none,flights/airport not found
2022-05-28 12:51:06.343804,GRU,DTW,none,AFW,DEC,none,flights/airport not found
2022-05-28 12:51:07.856724,GRU,DTW,none,AFW,DET,none,flights/airport not found
2022-05-28 12:51:09.391389,GRU,DTW,none,AFW,DHN,none,flights/airport not found
2022-05-28 12:51:11.251942,GRU,DTW,none,AFW,DHT,none,flights/airport not found
2022-05-28 12:51:12.953704,GRU,DTW,none,AFW,DIK,none,flights/airport not found
2022-05-28 12:51:14.714207,GRU,DTW,none,AFW,DLS,none,flights/airport not found
2022-05-28 12:51:16.426593,GRU,DTW,none,AFW,DMA,none,flights/airport not found
2022-05-28 12:51:18.291344,GRU,DTW,none,AFW,DMN,none,flights/airport not found
2022-05-28 12:51:19.887288,GRU,DTW,none,AFW,DNL,none,flights/airport not found
2022-05-28 12:51:21.533077,GRU,DTW,none,AFW,DPA,none,flights/airport not found
2022-05-28 12:51:23.329531,GRU,DTW,none,AFW,NV65,none,flights/airport not found
2022-05-28 12:51:24.961951,GRU,DTW,none,AFW,DRI,none,flights/airport not found
2022-05-28 12:51:26.830514,GRU,DTW,none,AFW,DRT,none,flights/airport not found
2022-05-28 12:51:28.877754,GRU,DTW,none,AFW,DUG,none,flights/airport not found
2022-05-28 12:51:30.595581,GRU,DTW,none,AFW,DUJ,none,flights/airport not found
2022-05-28 12:51:32.558091,GRU,DTW,none,AFW,EAT,none,flights/airport not found
2022-05-28 12:51:34.297434,GRU,DTW,none,AFW,EAU,none,flights/airport not found
2022-05-28 12:51:35.895295,GRU,DTW,none,AFW,ECG,none,flights/airport not found
2022-05-28 12:51:37.553192,GRU,DTW,none,AFW,ECP,none,flights/airport not found
2022-05-28 12:51:39.249630,GRU,DTW,none,AFW,EED,none,flights/airport not found
2022-05-28 12:51:40.889793,GRU,DTW,none,AFW,EEN,none,flights/airport not found
2022-05-28 12:51:42.408758,GRU,DTW,none,AFW,EET,none,flights/airport not found
2022-05-28 12:51:44.020830,GRU,DTW,none,AFW,EFD,none,flights/airport not found
2022-05-28 12:51:45.702248,GRU,DTW,none,AFW,EGE,none,flights/airport not found
2022-05-28 12:51:47.343994,GRU,DTW,none,AFW,EGI,none,flights/airport not found
2022-05-28 12:51:48.841473,GRU,DTW,none,AFW,EKA,none,flights/airport not found
2022-05-28 12:51:50.597419,GRU,DTW,none,AFW,EKN,none,flights/airport not found
2022-05-28 12:51:52.365509,GRU,DTW,none,AFW,EKO,none,flights/airport not found
2022-05-28 12:51:54.238683,GRU,DTW,none,AFW,ELD,none,flights/airport not found
2022-05-28 12:51:55.798267,GRU,DTW,none,AFW,ELM,none,flights/airport not found
2022-05-28 12:51:57.413912,GRU,DTW,none,AFW,ELO,none,flights/airport not found
2022-05-28 12:51:59.044679,GRU,DTW,none,AFW,ELP,none,flights/airport not found
2022-05-28 12:52:00.790674,GRU,DTW,none,AFW,ELY,none,flights/airport not found
2022-05-28 12:52:02.330808,GRU,DTW,none,AFW,ENV,none,flights/airport not found
2022-05-28 12:52:03.922167,GRU,DTW,none,AFW,ENW,none,flights/airport not found
2022-05-28 12:52:05.673173,GRU,DTW,none,AFW,ESF,none,flights/airport not found
2022-05-28 12:52:07.407526,GRU,DTW,none,AFW,EUG,none,flights/airport not found
2022-05-28 12:52:08.928626,GRU,DTW,none,AFW,EVV,none,flights/airport not found
2022-05-28 12:52:10.610710,GRU,DTW,none,AFW,EVW,none,flights/airport not found
2022-05-28 12:52:12.301209,GRU,DTW,none,AFW,EWB,none,flights/airport not found
2022-05-28 12:52:13.732214,GRU,DTW,none,AFW,EWN,none,flights/airport not found
2022-05-28 12:52:15.342497,GRU,DTW,none,AFW,EYW,none,flights/airport not found
2022-05-28 12:52:16.888222,GRU,DTW,none,AFW,FAF,none,flights/airport not found
2022-05-28 12:52:18.504618,GRU,DTW,none,AFW,FAR,none,flights/airport not found
2022-05-28 12:52:19.988506,GRU,DTW,none,AFW,FAT,none,flights/airport not found
2022-05-28 12:52:21.637626,GRU,DTW,none,AFW,FAY,none,flights/airport not found
2022-05-28 12:52:23.337585,GRU,DTW,none,AFW,FBG,none,flights/airport not found
2022-05-28 12:52:25.389336,GRU,DTW,none,AFW,FCS,none,flights/airport not found
2022-05-28 12:52:27.246065,GRU,DTW,none,AFW,FDY,none,flights/airport not found
2022-05-28 12:52:28.936020,GRU,DTW,none,AFW,FHU,none,flights/airport not found
2022-05-28 12:52:30.984209,GRU,DTW,none,AFW,FKL,none,flights/airport not found
2022-05-28 12:52:32.768997,GRU,DTW,none,AFW,FLG,none,flights/airport not found
2022-05-28 12:52:34.529119,GRU,DTW,none,AFW,FLO,none,flights/airport not found
2022-05-28 12:52:36.261778,GRU,DTW,none,AFW,FME,none,flights/airport not found
2022-05-28 12:52:38.126070,GRU,DTW,none,AFW,FMN,none,flights/airport not found
2022-05-28 12:52:39.646500,GRU,DTW,none,AFW,FMY,none,flights/airport not found
2022-05-28 12:52:41.246497,GRU,DTW,none,AFW,FNT,none,flights/airport not found
2022-05-28 12:52:42.888794,GRU,DTW,none,AFW,FOD,none,flights/airport not found
2022-05-28 12:52:44.642546,GRU,DTW,none,AFW,FOE,none,flights/airport not found
2022-05-28 12:52:46.369202,GRU,DTW,none,AFW,FPR,none,flights/airport not found
2022-05-28 12:52:48.103638,GRU,DTW,none,AFW,FRG,none,flights/airport not found
2022-05-28 12:52:49.700825,GRU,DTW,none,AFW,FRI,none,flights/airport not found
2022-05-28 12:52:51.351067,GRU,DTW,none,AFW,FSD,none,flights/airport not found
2022-05-28 12:52:52.983776,GRU,DTW,none,AFW,FSI,none,flights/airport not found
2022-05-28 12:52:54.512376,GRU,DTW,none,AFW,FST,none,flights/airport not found
2022-05-28 12:52:56.239194,GRU,DTW,none,AFW,FTK,none,flights/airport not found
2022-05-28 12:52:58.345845,GRU,DTW,none,AFW,FTY,none,flights/airport not found
2022-05-28 12:52:59.915480,GRU,DTW,none,AFW,FXE,none,flights/airport not found
2022-05-28 12:53:01.529946,GRU,DTW,none,AFW,FYV,none,flights/airport not found
2022-05-28 12:53:03.291645,GRU,DTW,none,AFW,GCC,none,flights/airport not found
2022-05-28 12:53:04.985261,GRU,DTW,none,AFW,GCK,none,flights/airport not found
2022-05-28 12:53:06.597624,GRU,DTW,none,AFW,GCN,none,flights/airport not found
2022-05-28 12:53:08.222722,GRU,DTW,none,AFW,GDV,none,flights/airport not found
2022-05-28 12:53:09.810016,GRU,DTW,none,AFW,GFK,none,flights/airport not found
2022-05-28 12:53:11.523530,GRU,DTW,none,AFW,GFL,none,flights/airport not found
2022-05-28 12:53:13.245077,GRU,DTW,none,AFW,GGG,none,flights/airport not found
2022-05-28 12:53:14.739218,GRU,DTW,none,AFW,GGW,none,flights/airport not found
2022-05-28 12:53:16.249751,GRU,DTW,none,AFW,GJT,none,flights/airport not found
2022-05-28 12:53:17.733569,GRU,DTW,none,AFW,GLD,none,flights/airport not found
2022-05-28 12:53:19.411956,GRU,DTW,none,AFW,GLH,none,flights/airport not found
2022-05-28 12:53:21.158562,GRU,DTW,none,AFW,GLS,none,flights/airport not found
2022-05-28 12:53:23.030386,GRU,DTW,none,AFW,GMU,none,flights/airport not found
2022-05-28 12:53:24.728814,GRU,DTW,none,AFW,GNV,none,flights/airport not found
2022-05-28 12:53:26.633199,GRU,DTW,none,AFW,GON,none,flights/airport not found
2022-05-28 12:53:28.135484,GRU,DTW,none,AFW,GPI,none,flights/airport not found
2022-05-28 12:53:29.798007,GRU,DTW,none,AFW,GRF,none,flights/airport not found
2022-05-28 12:53:31.390564,GRU,DTW,none,AFW,GRI,none,flights/airport not found
2022-05-28 12:53:33.332339,GRU,DTW,none,AFW,GRK,none,flights/airport not found
2022-05-28 12:53:34.984914,GRU,DTW,none,AFW,GRR,none,flights/airport not found
2022-05-28 12:53:36.468912,GRU,DTW,none,AFW,GTB,none,flights/airport not found
2022-05-28 12:53:38.109470,GRU,DTW,none,AFW,GTF,none,flights/airport not found
2022-05-28 12:53:39.722454,GRU,DTW,none,AFW,GTR,none,flights/airport not found
2022-05-28 12:53:41.160252,GRU,DTW,none,AFW,GUP,none,flights/airport not found
2022-05-28 12:53:42.629957,GRU,DTW,none,AFW,GUY,none,flights/airport not found
2022-05-28 12:53:44.262168,GRU,DTW,none,AFW,GWO,none,flights/airport not found
2022-05-28 12:53:46.015058,GRU,DTW,none,AFW,GYY,none,flights/airport not found
2022-05-28 12:53:47.690181,GRU,DTW,none,AFW,HBG,none,flights/airport not found
2022-05-28 12:53:49.415876,GRU,DTW,none,AFW,HBR,none,flights/airport not found
2022-05-28 12:53:51.277817,GRU,DTW,none,AFW,HFD,none,flights/airport not found
2022-05-28 12:53:52.975356,GRU,DTW,none,AFW,HGR,none,flights/airport not found
2022-05-28 12:53:54.566302,GRU,DTW,none,AFW,HHR,none,flights/airport not found
2022-05-28 12:53:56.168487,GRU,DTW,none,AFW,HIF,none,flights/airport not found
2022-05-28 12:53:57.901859,GRU,DTW,none,AFW,HIO,none,flights/airport not found
2022-05-28 12:53:59.631777,GRU,DTW,none,AFW,HKY,none,flights/airport not found
2022-05-28 12:54:01.345794,GRU,DTW,none,AFW,HLG,none,flights/airport not found
2022-05-28 12:54:03.145249,GRU,DTW,none,AFW,HLN,none,flights/airport not found
2022-05-28 12:54:05.134400,GRU,DTW,none,AFW,HLR,none,flights/airport not found
2022-05-28 12:54:06.655632,GRU,DTW,none,AFW,HOB,none,flights/airport not found
2022-05-28 12:54:08.307278,GRU,DTW,none,AFW,HON,none,flights/airport not found
2022-05-28 12:54:09.923147,GRU,DTW,none,AFW,HOP,none,flights/airport not found
2022-05-28 12:54:11.554061,GRU,DTW,none,AFW,HOT,none,flights/airport not found
2022-05-28 12:54:13.210468,GRU,DTW,none,AFW,HPN,none,flights/airport not found
